0,1,2,3,4,5,6,7,8,9,10,11,12,13
1104,54,H,Toronto,1,2,1,4,-125,-125,5.5,-110,6.0,-125.0
1104,55,V,Washington,0,1,0,1,105,105,5.5,-135,6.0,100.0
1104,56,H,Ottawa,0,1,0,2,-125,-125,5.5,115,6.0,-120.0
1104,57,V,Nashville,0,0,0,0,130,170,5.5,-105,5.5,-115.0
1104,58,H,Vancouver,0,1,3,4,-150,-190,5.5,-115,5.5,-105.0
1104,59,V,Phoenix,2,2,0,4,155,155,5.5,-110,5.5,115.0
1104,60,H,Calgary,2,0,0,2,-175,-175,5.5,-110,5.5,-135.0
1104,61,V,Minnesota,1,0,0,1,180,175,5,-105,5.0,-120.0
1104,62,H,SanJose,1,0,2,3,-210,-195,5,-115,5.0,100.0
1104,63,V,Anaheim,0,0,0,1,-160,-145,5.5,-110,5.5,-120.0
1104,64,H,LosAngeles,0,0,0,0,140,125,5.5,-110,5.5,100.0
1105,1,V,TampaBay,1,0,2,3,115,105,5.5,105,5.5,120.0
1105,2,H,NewJersey,0,2,1,4,-135,-125,5.5,-125,5.5,-140.0
1105,3,V,Edmonton,0,2,2,4,-105,-105,5.5,-110,5.5,-105.0
1105,4,H,Columbus,1,1,3,5,-115,-115,5.5,-110,5.5,-115.0
1105,5,V,St.Louis,1,1,0,2,165,160,5.5,105,5.5,110.0
1105,6,H,Anaheim,1,3,1,5,-185,-180,5.5,-125,5.5,-130.0
1106,51,V,Edmonton,0,1,3,4,130,170,5.5,-105,5.5,105.0
1106,52,H,Pittsburgh,2,3,0,5,-150,-200,5.5,-115,5.5,-125.0
1106,53,V,NYIslanders,1,2,0,3,125,125,5.5,-120,5.5,-120.0
1106,54,H,Atlanta,1,0,3,4,-145,-145,5.5,100,5.5,100.0
1106,55,V,Toronto,0,0,2,2,145,150,5.5,-105,5.5,-105.0
1106,56,H,Boston,2,1,2,5,-165,-170,5.5,-115,5.5,-115.0
1106,57,V,TampaBay,0,1,1,2,150,170,5,-125,5.0,-120.0
1106,58,H,NYRangers,1,1,3,5,-170,-190,5,105,5.0,100.0
1106,59,V,Carolina,1,1,0,2,130,130,6,100,6.0,100.0
1106,60,H,Washington,0,1,2,3,-150,-150,6,-120,6.0,-120.0
1106,61,V,Philadelphia,0,1,0,1,115,120,5.5,-125,5.5,-130.0
1106,62,H,Ottawa,2,1,1,4,-135,-140,5.5,105,5.5,110.0
1106,63,V,Minnesota,2,1,0,3,130,100,5.5,105,5.5,110.0
1106,64,H,Colorado,0,1,0,1,-150,-120,5.5,-125,5.5,-130.0
1106,65,V,Nashville,0,3,3,6,135,140,5.5,-110,5.5,100.0
1106,66,H,Calgary,4,2,1,7,-155,-160,5.5,-110,5.5,-120.0
1106,67,V,Phoenix,0,0,0,0,140,140,5.5,100,5.5,100.0
1106,68,H,Vancouver,1,0,0,1,-160,-160,5.5,-120,5.5,-120.0
1106,69,V,St.Louis,2,0,2,4,200,240,5,-125,5.5,100.0
1106,70,H,SanJose,1,1,2,5,-240,-300,5,105,5.5,-120.0
1106,71,V,Florida,0,0,2,2,105,115,5.5,-110,5.5,-105.0
1106,72,H,LosAngeles,2,0,1,3,-125,-135,5.5,-110,5.5,-115.0
1107,1,V,Ottawa,0,1,0,1,105,-110,6,100,6.0,120.0
1107,2,H,Carolina,0,0,2,2,-125,-110,6,-120,6.0,-140.0
1107,3,V,Montreal,1,0,2,3,-140,-170,5.5,-110,5.5,-120.0
1107,4,H,Columbus,1,0,2,4,120,150,5.5,-110,5.5,100.0
1107,5,V,Atlanta,1,2,1,5,210,230,5.5,-120,5.5,-125.0
1107,6,H,Buffalo,2,2,0,4,-250,-280,5.5,100,5.5,105.0
1107,7,V,Dallas,2,2,1,5,150,140,5.5,-105,5.5,-110.0
1107,8,H,Anaheim,1,0,1,2,-170,-160,5.5,-115,5.5,-110.0
1108,51,V,Calgary,0,1,0,1,-120,-115,5.5,-120,5.5,-110.0
1108,52,H,Columbus,1,1,1,3,100,-105,5.5,100,5.5,-110.0
1108,53,V,Buffalo,1,0,0,1,110,115,5.5,-105,5.5,-105.0
1108,54,H,Boston,1,2,0,3,-130,-135,5.5,-115,5.5,-115.0
1108,55,V,TampaBay,0,2,0,2,140,130,5.5,-115,5.5,-125.0
1108,56,H,Philadelphia,1,0,0,1,-160,-150,5.5,-105,5.5,105.0
1108,57,V,Montreal,0,3,0,3,-135,-150,5.5,-120,6.0,-105.0
1108,58,H,Toronto,1,3,2,6,115,130,5.5,100,6.0,-115.0
1108,59,V,NewJersey,0,1,0,1,170,195,5.5,110,5.5,110.0
1108,60,H,Detroit,1,1,1,3,-190,-235,5.5,-130,5.5,-130.0
1108,61,V,NYRangers,0,0,1,1,110,110,5.5,110,5.5,120.0
1108,62,H,Washington,2,0,1,3,-130,-130,5.5,-130,5.5,-140.0
1108,63,V,Pittsburgh,0,2,1,4,-170,-160,5.5,-120,5.5,-110.0
1108,64,H,NYIslanders,1,2,0,3,150,140,5.5,100,5.5,-110.0
1108,65,V,Florida,1,0,0,1,135,140,5.5,115,5.0,-140.0
1108,66,H,Phoenix,0,2,2,4,-155,-160,5.5,-135,5.0,120.0
1108,67,V,Nashville,0,0,0,0,120,125,5.5,-135,6.0,110.0
1108,68,H,Colorado,0,1,0,1,-140,-145,5.5,115,6.0,-130.0
1108,69,V,Dallas,0,0,1,1,180,155,5.5,105,5.5,-105.0
1108,70,H,SanJose,1,0,1,2,-210,-175,5.5,-125,5.5,-115.0
1108,71,V,Minnesota,0,0,0,0,130,115,5,-130,5.0,-110.0
1108,72,H,Vancouver,1,0,1,2,-150,-135,5,110,5.0,-110.0
1108,73,V,St.Louis,0,0,3,3,125,110,5.5,-135,5.5,-125.0
1108,74,H,LosAngeles,1,2,2,5,-145,-130,5.5,115,5.5,105.0
1109,1,V,Atlanta,0,4,1,5,170,170,5.5,-135,6.0,105.0
1109,2,H,Carolina,0,2,0,2,-200,-190,5.5,115,6.0,-125.0
1109,3,V,Calgary,0,1,0,1,140,140,5.5,-115,5.5,-120.0
1109,4,H,Chicago,2,1,3,6,-160,-160,5.5,-105,5.5,100.0
1109,5,V,Edmonton,0,2,0,2,100,-110,5.5,-105,5.5,110.0
1109,6,H,NewJersey,0,0,1,1,-120,-110,5.5,-115,5.5,-130.0
1109,7,V,SanJose,2,0,0,2,-140,-150,5,-130,5.0,-125.0
1109,8,H,Phoenix,2,1,1,4,120,130,5,110,5.0,105.0
1109,9,V,Florida,1,2,0,3,190,200,5.5,110,5.5,120.0
1109,10,H,Anaheim,1,0,0,1,-230,-240,5.5,-130,5.5,-140.0
1110,51,V,Edmonton,1,1,0,3,150,170,5.5,115,5.0,-135.0
1110,52,H,NYRangers,0,1,1,2,-170,-200,5.5,-135,5.0,115.0
1110,53,V,TampaBay,0,1,1,2,150,140,5.5,-110,5.5,-120.0
1110,54,H,Washington,3,0,1,4,-170,-160,5.5,-110,5.5,100.0
1111,1,V,Philadelphia,0,1,2,3,-155,-155,5.5,-135,5.5,-130.0
1111,2,H,NYIslanders,0,0,1,1,135,135,5.5,115,5.5,110.0
1111,3,V,Pittsburgh,1,1,4,7,170,170,5.5,105,5.5,-105.0
1111,4,H,Detroit,2,2,2,6,-190,-200,5.5,-125,5.5,-115.0
1111,5,V,Ottawa,0,0,0,0,145,140,5.5,-110,5.5,-120.0
1111,6,H,Montreal,1,2,1,4,-165,-160,5.5,-110,5.5,100.0
1111,7,V,Toronto,1,0,2,3,140,125,5.5,-120,6.0,100.0
1111,8,H,Calgary,2,1,1,4,-160,-145,5.5,100,6.0,-120.0
1111,9,V,Nashville,0,1,2,4,190,190,5.5,105,5.5,-110.0
1111,10,H,SanJose,1,1,1,3,-220,-230,5.5,-125,5.5,-110.0
1111,11,V,Dallas,1,1,0,2,-110,-125,5.5,-130,5.5,-125.0
1111,12,H,LosAngeles,2,0,0,3,-110,105,5.5,110,5.5,105.0
1112,51,V,Phoenix,1,1,3,5,105,120,5.5,105,5.5,110.0
1112,52,H,Columbus,0,0,2,2,-125,-140,5.5,-125,5.5,-130.0
1112,53,V,St.Louis,1,1,1,3,200,175,5.5,-115,6.0,110.0
1112,54,H,Buffalo,3,0,1,4,-240,-205,5.5,-105,6.0,-130.0
1112,55,V,NYRangers,0,4,1,5,-130,-130,5,-110,5.0,-105.0
1112,56,H,NewJersey,1,0,1,2,110,110,5,-110,5.0,-115.0
1112,57,V,Washington,3,1,1,5,100,100,5.5,-110,6.0,100.0
1112,58,H,Carolina,1,0,0,1,-120,-120,5.5,-110,6.0,-120.0
1112,59,V,TampaBay,0,0,0,0,100,-105,5.5,105,5.5,110.0
1112,60,H,Florida,1,2,1,4,-120,-115,5.5,-125,5.5,-130.0
1112,61,V,Boston,0,1,0,2,115,130,5.5,-110,5.5,-105.0
1112,62,H,Chicago,0,0,1,1,-135,-150,5.5,-110,5.5,-115.0
1112,63,V,Colorado,0,0,1,2,150,155,5.5,105,5.5,115.0
1112,64,H,Vancouver,0,1,0,1,-170,-175,5.5,-125,5.5,-135.0
1113,1,V,Montreal,0,1,0,1,-105,-140,5.5,-110,5.5,100.0
1113,2,H,Boston,3,1,2,6,-115,120,5.5,-110,5.5,-120.0
1113,3,V,NYIslanders,1,1,1,3,200,185,5.5,-115,5.5,-110.0
1113,4,H,Ottawa,1,0,0,1,-240,-215,5.5,-105,5.5,-110.0
1113,5,V,Philadelphia,0,4,0,4,145,145,5.5,-110,6.0,110.0
1113,6,H,Pittsburgh,1,2,1,5,-165,-165,5.5,-110,6.0,-130.0
1113,7,V,Detroit,0,1,3,4,-160,-210,5.5,100,5.5,105.0
1113,8,H,TampaBay,2,0,1,3,140,180,5.5,-120,5.5,-125.0
1113,9,V,Phoenix,0,0,0,0,150,160,5,-120,5.0,-110.0
1113,10,H,Minnesota,0,2,2,4,-170,-180,5,100,5.0,-110.0
1113,11,V,LosAngeles,2,1,0,3,165,155,5.5,-120,5.5,-120.0
1113,12,H,Dallas,1,1,0,2,-185,-175,5.5,100,5.5,100.0
1113,13,V,Toronto,0,3,2,5,130,125,5.5,-120,5.5,-130.0
1113,14,H,Edmonton,1,1,0,2,-150,-145,5.5,100,5.5,110.0
1113,15,V,Calgary,0,0,1,1,160,165,5.5,-110,5.5,105.0
1113,16,H,SanJose,4,1,1,6,-180,-185,5.5,-110,5.5,-125.0
1114,51,V,NewJersey,0,0,1,1,171,170,5.5,-105,5.5,110.0
1114,52,H,Washington,1,1,1,3,-191,-200,5.5,-115,5.5,-130.0
1114,53,V,Detroit,1,1,1,3,-160,-165,5.5,105,5.5,115.0
1114,54,H,Florida,0,2,0,2,140,145,5.5,-125,5.5,-135.0
1114,55,V,Carolina,0,1,1,2,-110,-125,5.5,-130,6.0,-105.0
1114,56,H,Atlanta,1,1,1,3,-110,105,5.5,110,6.0,-115.0
1114,57,V,Columbus,3,1,2,6,171,155,5.5,-120,6.0,110.0
1114,58,H,Buffalo,0,1,0,1,-191,-175,5.5,100,6.0,-130.0
1114,59,V,St.Louis,3,0,0,4,171,170,5.5,-125,6.0,100.0
1114,60,H,Chicago,1,1,1,3,-201,-200,5.5,105,6.0,-120.0
1114,61,V,Nashville,2,0,1,4,155,165,5.5,-105,5.5,105.0
1114,62,H,Anaheim,2,0,1,3,-175,-185,5.5,-115,5.5,-125.0
1115,1,V,Washington,2,1,2,5,-135,-110,5.5,100,5.0,-140.0
1115,2,H,NewJersey,1,2,2,6,115,-110,5.5,-120,5.0,120.0
1115,3,V,Philadelphia,0,2,0,2,150,170,5.5,-130,5.5,-130.0
1115,4,H,Montreal,0,0,1,1,-170,-200,5.5,110,5.5,110.0
1115,5,V,Toronto,0,0,2,2,140,145,5.5,110,5.5,100.0
1115,6,H,Vancouver,2,2,0,4,-160,-165,5.5,-130,5.5,-120.0
1115,7,V,Boston,0,2,0,2,110,115,5.5,115,5.0,-135.0
1115,8,H,NYRangers,0,0,2,3,-130,-135,5.5,-135,5.0,115.0
1115,9,V,Ottawa,0,0,2,2,-145,-150,5.5,110,5.5,105.0
1115,10,H,NYIslanders,0,2,1,3,125,130,5.5,-130,5.5,-125.0
1115,11,V,Buffalo,1,1,0,2,125,140,5.5,-130,5.5,-125.0
1115,12,H,Pittsburgh,0,1,4,5,-145,-160,5.5,110,5.5,105.0
1115,13,V,Columbus,1,0,1,2,165,190,5.5,115,5.0,-135.0
1115,14,H,Minnesota,1,0,1,3,-185,-230,5.5,-135,5.0,115.0
1115,15,V,Dallas,1,2,0,3,105,100,5.5,-110,5.5,100.0
1115,16,H,Phoenix,0,2,0,2,-125,-120,5.5,-110,5.5,-120.0
1115,17,V,Colorado,1,0,1,3,135,110,5.5,-115,5.5,-125.0
1115,18,H,Edmonton,1,1,0,2,-155,-130,5.5,-105,5.5,105.0
1115,19,V,Nashville,0,1,2,3,125,135,5.5,-135,5.5,-120.0
1115,20,H,LosAngeles,0,1,0,1,-145,-155,5.5,115,5.5,100.0
1116,51,V,TampaBay,1,1,0,2,135,120,5.5,-130,5.5,-125.0
1116,52,H,Carolina,0,2,0,3,-155,-140,5.5,110,5.5,105.0
1116,53,V,Montreal,0,1,1,3,-135,-125,5.5,-120,6.0,100.0
1116,54,H,St.Louis,1,0,1,2,115,105,5.5,100,6.0,-120.0
1116,55,V,Atlanta,0,1,2,3,140,125,6,105,6.0,-115.0
1116,56,H,Philadelphia,2,1,1,4,-160,-145,6,-125,6.0,-105.0
1116,57,V,SanJose,2,2,2,6,-115,-125,5.5,-110,5.5,-115.0
1116,58,H,Chicago,2,3,0,5,-105,105,5.5,-110,5.5,-105.0
1116,59,V,LosAngeles,0,0,0,0,155,170,5.5,100,5.5,105.0
1116,60,H,Anaheim,0,1,1,2,-175,-200,5.5,-120,5.5,-125.0
1117,1,V,Vancouver,1,0,0,1,-145,-170,5,-130,5.0,-130.0
1117,2,H,NYIslanders,0,1,0,2,125,150,5,110,5.0,110.0
1117,3,V,Ottawa,0,1,0,1,140,125,5,-130,5.0,-120.0
1117,4,H,NYRangers,0,0,1,2,-160,-145,5,110,5.0,100.0
1117,5,V,Boston,2,1,0,3,-130,-135,5.5,100,5.5,-115.0
1117,6,H,Toronto,1,0,1,2,110,115,5.5,-120,5.5,-105.0
1117,7,V,Edmonton,0,0,0,0,180,190,5.5,100,5.5,-115.0
1117,8,H,Detroit,1,2,1,4,-210,-230,5.5,-120,5.5,-105.0
1117,9,V,SanJose,2,2,0,4,-145,-145,5.5,-105,5.5,-115.0
1117,10,H,Nashville,0,0,1,1,125,125,5.5,-115,5.5,-105.0
1118,51,V,Minnesota,1,0,0,2,140,135,5.5,105,5.0,-130.0
1118,52,H,Pittsburgh,1,0,0,1,-160,-155,5.5,-125,5.0,110.0
1118,53,V,Edmonton,2,1,4,7,120,140,5.5,-110,5.5,-105.0
1118,54,H,Columbus,0,1,1,2,-140,-160,5.5,-110,5.5,-115.0
1118,55,V,Montreal,0,1,0,1,-120,-125,5.5,-110,5.5,-125.0
1118,56,H,Carolina,0,0,2,2,100,105,5.5,-110,5.5,105.0
1118,57,V,Florida,2,1,0,4,125,125,5.5,115,5.0,-140.0
1118,58,H,TampaBay,0,1,2,3,-145,-145,5.5,-135,5.0,120.0
1118,59,V,Colorado,1,0,0,1,130,130,5.5,-115,5.5,-120.0
1118,60,H,Calgary,0,1,3,4,-150,-150,5.5,-105,5.5,100.0
1118,61,V,Chicago,2,0,0,3,-105,-120,5.5,-110,5.5,-110.0
1118,62,H,Phoenix,0,1,1,2,-115,100,5.5,-110,5.5,-110.0
1119,1,V,Buffalo,4,0,0,4,120,115,5.5,100,5.5,110.0
1119,2,H,Boston,3,3,1,7,-140,-135,5.5,-120,5.5,-130.0
1119,3,V,Vancouver,2,3,1,6,125,115,5,110,5.0,115.0
1119,4,H,NYRangers,0,2,1,3,-145,-135,5,-130,5.0,-135.0
1119,5,V,Washington,3,2,1,6,120,115,5.5,-110,5.5,-110.0
1119,6,H,Anaheim,2,0,2,4,-140,-135,5.5,-110,5.5,-110.0
1120,51,V,Florida,0,0,1,1,115,130,5.5,105,5.5,125.0
1120,52,H,NewJersey,0,1,2,3,-135,-150,5.5,-125,5.5,-145.0
1120,53,V,Pittsburgh,1,1,1,3,-125,-155,5.5,-125,5.5,-135.0
1120,54,H,Atlanta,1,1,0,2,105,135,5.5,105,5.5,115.0
1120,55,V,Montreal,1,0,1,3,-120,-115,5.5,100,5.5,100.0
1120,56,H,Ottawa,1,0,1,2,100,-105,5.5,-120,5.5,-120.0
1120,57,V,Vancouver,0,2,1,3,160,170,5,-105,5.0,-110.0
1120,58,H,Minnesota,0,2,0,2,-180,-190,5,-115,5.0,-110.0
1120,59,V,Chicago,1,3,2,6,105,110,5.5,-110,5.5,-120.0
1120,60,H,Dallas,1,2,0,3,-125,-130,5.5,-110,5.5,100.0
1120,61,V,Calgary,0,1,0,1,110,110,5.5,105,5.5,100.0
1120,62,H,Colorado,0,0,0,0,-130,-130,5.5,-125,5.5,-120.0
1120,63,V,Detroit,3,1,0,4,-135,-160,5.5,-110,5.5,-105.0
1120,64,H,Edmonton,0,1,2,3,115,140,5.5,-110,5.5,-115.0
1120,65,V,Washington,0,1,1,2,-130,-110,5.5,-120,5.5,-115.0
1120,66,H,LosAngeles,1,1,3,5,110,-110,5.5,100,5.5,-105.0
1121,1,V,Phoenix,2,0,0,2,135,125,5.5,-110,5.5,100.0
1121,2,H,Carolina,1,2,2,5,-155,-145,5.5,-110,5.5,-120.0
1121,3,V,Florida,1,0,1,2,190,200,5.5,100,5.5,115.0
1121,4,H,Boston,2,2,0,4,-230,-240,5.5,-120,5.5,-135.0
1121,5,V,NYIslanders,0,2,0,2,145,145,5,-125,5.0,-130.0
1121,6,H,NewJersey,2,2,1,5,-165,-165,5,105,5.0,110.0
1121,7,V,Philadelphia,1,0,2,3,130,125,5.5,-125,6.0,-105.0
1121,8,H,Buffalo,0,0,0,0,-150,-145,5.5,105,6.0,-115.0
1121,9,V,Nashville,1,0,0,1,105,105,5.5,-110,5.5,-105.0
1121,10,H,TampaBay,3,1,0,4,-125,-125,5.5,-110,5.5,-115.0
1121,11,V,Anaheim,0,0,2,2,-115,-125,5.5,-105,5.5,100.0
1121,12,H,St.Louis,1,0,1,3,-105,105,5.5,-115,5.5,-120.0
1122,51,V,Vancouver,1,1,1,3,120,125,5.5,105,5.5,110.0
1122,52,H,Pittsburgh,0,0,1,1,-140,-145,5.5,-125,5.5,-130.0
1122,53,V,NYRangers,0,0,1,1,-105,100,5,-115,5.0,-140.0
1122,54,H,Ottawa,1,2,1,4,-115,-120,5,-105,5.0,120.0
1122,55,V,NYIslanders,1,1,2,4,200,190,5.5,-105,5.5,-105.0
1122,56,H,Buffalo,1,0,1,2,-240,-230,5.5,-115,5.5,-115.0
1122,57,V,Chicago,0,2,2,5,-125,-130,6,-105,6.0,-105.0
1122,58,H,Toronto,1,3,0,4,105,110,6,-115,6.0,-115.0
1122,59,V,Columbus,1,0,1,2,-105,-105,5.5,-105,5.5,-120.0
1122,60,H,Atlanta,0,0,0,0,-115,-115,5.5,-115,5.5,100.0
1122,61,V,Phoenix,1,1,1,3,135,140,5.5,-110,5.5,-110.0
1122,62,H,Philadelphia,1,0,2,4,-155,-160,5.5,-110,5.5,-110.0
1122,63,V,Boston,0,1,1,3,130,140,5.5,-105,5.5,110.0
1122,64,H,Montreal,0,1,1,2,-150,-160,5.5,-115,5.5,-130.0
1122,65,V,Anaheim,1,0,0,2,110,115,5.5,-105,5.5,100.0
1122,66,H,Dallas,0,1,0,1,-130,-135,5.5,-115,5.5,-120.0
1122,67,V,St.Louis,0,2,0,2,180,190,5,-120,5.0,-115.0
1122,68,H,Minnesota,0,1,0,1,-210,-220,5,100,5.0,-105.0
1122,69,V,Detroit,1,1,3,5,-135,-140,5.5,100,5.5,100.0
1122,70,H,Calgary,0,1,1,2,115,120,5.5,-120,5.5,-120.0
1122,71,V,Washington,0,1,1,2,155,170,5.5,-105,5.5,100.0
1122,72,H,SanJose,3,2,2,7,-175,-200,5.5,-115,5.5,-120.0
1122,73,V,Colorado,1,1,1,4,-105,100,5.5,-110,5.5,-105.0
1122,74,H,LosAngeles,0,1,2,3,-115,-120,5.5,-110,5.5,-115.0
1123,1,V,Nashville,1,3,1,5,135,125,5.5,-125,6.0,125.0
1123,2,H,Carolina,0,0,2,2,-155,-145,5.5,105,6.0,-145.0
1123,3,V,NewJersey,2,3,2,7,115,100,5.5,115,5.5,125.0
1123,4,H,TampaBay,0,3,0,3,-135,-120,5.5,-135,5.5,-145.0
1124,51,V,Phoenix,1,0,0,1,150,145,5,-125,5.0,-110.0
1124,52,H,NYRangers,1,1,2,4,-170,-165,5,105,5.0,-110.0
1124,53,V,Dallas,1,2,0,3,135,130,5.5,-115,5.5,-130.0
1124,54,H,Philadelphia,2,1,1,4,-155,-150,5.5,-105,5.5,110.0
1124,55,V,NYIslanders,1,1,1,4,210,190,5.5,100,5.5,100.0
1124,56,H,Montreal,2,1,0,3,-250,-230,5.5,-120,5.5,-120.0
1124,57,V,Carolina,0,2,0,2,105,100,5.5,-110,5.0,-140.0
1124,58,H,Florida,2,1,0,3,-125,-120,5.5,-110,5.0,120.0
1124,59,V,Washington,0,0,3,3,150,155,5.5,-110,5.0,-130.0
1124,60,H,Minnesota,1,1,2,4,-170,-175,5.5,-110,5.0,110.0
1124,61,V,Detroit,1,0,1,2,-145,-185,5.5,105,5.5,-105.0
1124,62,H,Vancouver,0,1,1,3,125,165,5.5,-125,5.5,-115.0
1124,63,V,Colorado,0,0,1,1,150,145,5.5,110,5.5,-105.0
1124,64,H,Anaheim,2,1,1,4,-170,-165,5.5,-130,5.5,-115.0
1125,1,V,St.Louis,0,0,0,1,135,150,5.5,-110,5.5,100.0
1125,2,H,Nashville,0,0,0,0,-155,-170,5.5,-110,5.5,-120.0
1125,3,V,Atlanta,1,3,2,6,125,130,6,-110,6.5,-105.0
1125,4,H,Toronto,0,1,2,3,-145,-150,6,-110,6.5,-115.0
1125,5,V,LosAngeles,0,0,2,2,150,150,5.5,-110,5.5,-105.0
1125,6,H,Calgary,2,2,2,6,-170,-170,5.5,-110,5.5,-115.0
1126,51,V,Phoenix,0,2,1,3,115,115,5.5,110,5.5,100.0
1126,52,H,Columbus,1,0,1,2,-135,-135,5.5,-130,5.5,-120.0
1126,53,V,Atlanta,1,1,1,3,135,135,6,100,6.0,-115.0
1126,54,H,Washington,3,1,1,5,-155,-155,6,-120,6.0,-105.0
1126,55,V,Philadelphia,1,0,2,3,-110,100,5.5,-135,5.5,-125.0
1126,56,H,Carolina,0,1,0,1,-110,-120,5.5,115,5.5,105.0
1126,57,V,Pittsburgh,0,1,4,5,-155,-160,5.5,-115,5.5,-110.0
1126,58,H,NYIslanders,2,1,0,3,135,140,5.5,-105,5.5,-110.0
1126,59,V,Boston,0,1,1,2,110,-105,5.5,105,5.5,100.0
1126,60,H,Buffalo,2,1,0,3,-130,-115,5.5,-125,5.5,-120.0
1126,61,V,Montreal,0,3,0,3,160,160,5.5,-105,5.5,-105.0
1126,62,H,Detroit,0,0,1,1,-180,-180,5.5,-115,5.5,-115.0
1126,63,V,NewJersey,2,0,0,3,-105,-120,5,-130,5.0,-130.0
1126,64,H,Florida,0,0,2,2,-115,100,5,110,5.0,110.0
1126,65,V,NYRangers,0,2,0,3,-130,-155,5,-130,5.0,-125.0
1126,66,H,TampaBay,0,1,1,2,110,135,5,110,5.0,105.0
1126,67,V,Dallas,1,1,2,4,145,140,5.5,110,5.0,-130.0
1126,68,H,Minnesota,2,1,0,3,-165,-160,5.5,-130,5.0,110.0
1126,69,V,St.Louis,0,1,0,1,155,165,5.5,105,5.5,100.0
1126,70,H,Colorado,1,1,1,3,-175,-185,5.5,-125,5.5,-120.0
1126,71,V,LosAngeles,1,1,0,2,155,160,5.5,-110,5.5,-115.0
1126,72,H,Edmonton,1,0,0,1,-175,-180,5.5,-110,5.5,-105.0
1126,73,V,Chicago,0,1,1,2,165,160,5.5,-115,6.0,105.0
1126,74,H,SanJose,1,0,1,3,-185,-180,5.5,-105,6.0,-125.0
1127,1,V,Toronto,1,0,0,1,140,150,5.5,-110,5.5,-125.0
1127,2,H,Ottawa,1,0,0,2,-160,-170,5.5,-110,5.5,105.0
1127,3,V,Calgary,1,1,2,4,110,105,5.5,-115,5.5,-105.0
1127,4,H,Vancouver,2,0,1,3,-130,-125,5.5,-105,5.5,-115.0
1128,51,V,NYIslanders,1,0,1,2,200,185,5.5,100,5.5,110.0
1128,52,H,Boston,0,2,5,7,-240,-215,5.5,-120,5.5,-130.0
1128,53,V,Carolina,0,2,0,3,145,135,5.5,-125,5.5,-120.0
1128,54,H,Philadelphia,1,1,0,2,-165,-155,5.5,105,5.5,100.0
1128,55,V,TampaBay,1,1,0,2,190,170,5,-120,5.0,-120.0
1128,56,H,Minnesota,1,0,3,4,-230,-200,5,100,5.0,100.0
1128,57,V,Chicago,0,0,0,0,115,-105,5.5,-120,5.5,-110.0
1128,58,H,Anaheim,0,1,0,1,-135,-115,5.5,100,5.5,-110.0
1128,59,V,Colorado,0,0,1,1,-110,105,5.5,110,5.5,105.0
1128,60,H,Phoenix,1,1,0,2,-110,-125,5.5,-130,5.5,-125.0
1128,61,V,Montreal,0,0,0,0,-105,-130,5.5,-130,5.5,-115.0
1128,62,H,Washington,1,0,2,3,-115,110,5.5,110,5.5,-105.0
1128,63,V,Pittsburgh,1,2,0,3,100,105,5.5,-125,5.5,-125.0
1128,64,H,Buffalo,1,1,2,4,-120,-125,5.5,105,5.5,105.0
1128,65,V,NYRangers,2,0,1,4,-140,-145,5,-120,5.0,-115.0
1128,66,H,Florida,1,1,1,3,120,125,5,100,5.0,-105.0
1128,67,V,Columbus,1,1,1,3,220,215,5.5,-105,5.5,105.0
1128,68,H,Detroit,1,2,2,5,-270,-265,5.5,-115,5.5,-125.0
1128,69,V,Nashville,1,1,1,4,100,100,5.5,-130,5.5,-130.0
1128,70,H,Atlanta,1,1,1,3,-120,-120,5.5,110,5.5,110.0
1128,71,V,SanJose,3,2,1,6,-140,-165,5.5,100,5.5,-105.0
1128,72,H,Dallas,1,0,1,2,120,145,5.5,-120,5.5,-115.0
1129,1,V,Edmonton,0,2,2,4,110,-115,5.5,105,5.5,100.0
1129,2,H,St.Louis,2,0,0,2,-130,-105,5.5,-125,5.5,-120.0
1129,3,V,Chicago,2,0,0,2,-130,-115,6,-110,6.0,100.0
1129,4,H,LosAngeles,1,1,3,5,110,-105,6,-110,6.0,-120.0
1129,5,V,Philadelphia,1,1,0,2,-130,-105,6,-125,6.5,105.0
1129,6,H,Toronto,1,2,1,4,110,-115,6,105,6.5,-125.0
1129,7,V,Ottawa,1,0,1,2,-140,-155,5.5,110,5.5,110.0
1129,8,H,NYIslanders,1,1,2,4,120,135,5.5,-130,5.5,-130.0
1129,9,V,Buffalo,1,1,0,2,135,135,5.5,100,5.5,-105.0
1129,10,H,Montreal,0,3,0,3,-155,-155,5.5,-120,5.5,-115.0
1129,11,V,Washington,0,0,0,0,110,105,5.5,-110,5.5,-125.0
1129,12,H,Columbus,1,1,1,3,-130,-125,5.5,-110,5.5,105.0
1129,13,V,Detroit,0,1,0,1,-125,-110,5.5,105,5.5,105.0
1129,14,H,Boston,2,1,1,4,105,-110,5.5,-125,5.5,-125.0
1129,15,V,NewJersey,0,0,1,1,140,120,5.5,-110,5.5,105.0
1129,16,H,Pittsburgh,1,2,1,4,-160,-140,5.5,-110,5.5,-125.0
1129,17,V,Minnesota,2,2,2,6,100,-105,5.5,115,5.0,-130.0
1129,18,H,Nashville,0,1,1,2,-120,-115,5.5,-135,5.0,110.0
1129,19,V,SanJose,2,0,1,3,-160,-170,5.5,105,5.5,110.0
1129,20,H,Phoenix,2,0,0,2,140,150,5.5,-125,5.5,-130.0
